GRN	FBN1	0.0004343281
GPX2	FBN1	0.0001504452
OS9	GGH	0.003292911
MAOA	GGH	9.715863e-05
GPX2	GGH	0.0004042094
CEACAM6	GGH	0.0005535982
THBS1	HRG	0.0001045981
FUT1	HRG	0.0003335316
APOA1	HRG	0.0012808525
LZTR1	HRG	0.0001292979
GPER1	HRG	0.0003501897
APOH	HRG	0.0014307693
APCS	HRG	0.0012724679
SERPING1	HRG	0.0003381256
ITIH1	HRG	0.0015637577
ADCY6	ACTR1B	6.348687e-05
LZTR1	ACTR1B	0.0001925917
GAS6	ACTR1B	0.0002362196
ITGB3	ACTR1B	0.0005130452
ENG	RXRB	0.0004866901
LZTR1	RXRB	0.0003835131
GAS6	RXRB	0.0003394368
FLNA	RXRB	0.0005294865
GRN	RXRB	0.0002190935
ACTR1B	RXRB	0.0002717029
APOA1	AHSG	0.0014437477
CSTA	AHSG	0.000125103
GPER1	AHSG	0.0005493908
APOH	AHSG	0.0013145795
APCS	AHSG	0.0012135706
ITIH1	AHSG	0.0009532317
HRG	AHSG	0.0018955208
APOA1	C9	0.0005905653
GPER1	C9	0.0002864941
APOH	C9	0.0002747901
CD59	C9	0.0008610948
APCS	C9	0.0002593918
ITIH1	C9	0.0005358205
HRG	C9	0.0004399624
AHSG	C9	8.795894e-05
OS9	AP2M1	0.0001379771
ADCY6	AP2M1	0.0001768122
ENG	AP2M1	0.000101819
H3F3A	AP2M1	6.562251e-05
LZTR1	AP2M1	4.976715e-05
TAGLN2	AP2M1	0.0001730462
CD59	AP2M1	7.276332e-05
SERPING1	AP2M1	0.0001229402
FLNA	AP2M1	2.982768e-05
VCAM1	AP2M1	0.0005921452
GGH	AP2M1	3.397659e-05
ACTR1B	AP2M1	0.000261743
ATP7B	PRKAR2B	0.0004804617
PPBP	PRKAR2B	0.0006674377
VCAM1	PRKAR2B	0.0002126752
LCN2	PRKAR2B	0.000346422
CEACAM6	PRKAR2B	6.137707e-05
ALOX5AP	PRKAR2B	0.0006029053
FBN1	PRKAR2B	0.0001438828
GGH	PRKAR2B	0.0001127879
S100A2	KCNJ2	5.911974e-05
SLC9A1	KCNJ2	2.616654e-05
PPBP	KCNJ2	9.269502e-05
ITIH1	KCNJ2	0.0008408183
FLNA	KCNJ2	5.943291e-05
GPX2	KCNJ2	0.0006945281
VCAM1	KCNJ2	0.0004010201
FBN1	KCNJ2	1.665447e-05
PRKAR2B	KCNJ2	0.0001268726
THBS1	PTGS2	0.0006467079
OS9	PTGS2	3.979523e-05
CTSB	PTGS2	0.0005666583
APOH	PTGS2	2.574604e-05
CD59	PTGS2	0.000601634
APCS	PTGS2	0.0001217898
SERPING1	PTGS2	3.227531e-05
CEACAM6	PTGS2	0.0003989676
ALOX5AP	PTGS2	0.0003079499
MXD1	PTGS2	0.0003384551
IL1RN	PTGS2	0.0004316777
AHSG	PTGS2	2.453707e-05
PRKAR2B	PTGS2	2.123684e-05
ENG	SKIV2L	0.0002706145
PCOLCE	SKIV2L	6.145455e-05
LZTR1	SKIV2L	0.0004451917
FLNA	SKIV2L	0.0003537329
GRN	SKIV2L	0.0001230945
ACTR1B	SKIV2L	0.0004873256
RXRB	SKIV2L	0.0004979689
AP2M1	SKIV2L	7.17543e-05
THBS1	TNF	0.000244641
S100A2	TNF	0.0001109217
CSTA	TNF	0.0001306202
ITGB3	TNF	0.0001820333
GRN	TNF	0.0009771913
MXD1	TNF	0.000116685
IL1RN	TNF	0.0001331342
C9	TNF	0.0001332581
PTGS2	TNF	0.0003017119
OS9	ITPA	0.0003272339
PPP1R14B	ITPA	0.0003188227
LZTR1	ITPA	0.0002099758
CD59	ITPA	7.962291e-05
FLNA	ITPA	3.989004e-05
ACTR1B	ITPA	5.154117e-05
AP2M1	ITPA	0.0004233045
SKIV2L	ITPA	0.0003222699
OS9	SDC1	0.00030547911
ATP7B	SDC1	0.0002395113
S100A2	SDC1	0.001126573
PCOLCE	SDC1	0.0002460443
IGFBP2	SDC1	0.0007349197
SLC9A1	SDC1	0.0002437755
TAGLN2	SDC1	0.0002718814
CD59	SDC1	2.640796e-05
ITGB3	SDC1	2.878389e-05
APCS	SDC1	0.0002506523
SERPING1	SDC1	0.0004297869
ITIH1	SDC1	0.0003069719
VCAM1	SDC1	2.485982e-05
IL1RN	SDC1	0.0002816782
FBN1	SDC1	0.0001806864
IGFBP2	CPA3	0.0009307864
CSTA	CPA3	0.000691676
SERPING1	CPA3	0.0004479066
FLNA	CPA3	0.0008248228
GRN	CPA3	0.0003661848
GPX2	CPA3	0.0016196695
VCAM1	CPA3	0.0001808495
CEACAM6	CPA3	0.0004267076
ALOX5AP	CPA3	0.0002780704
FBN1	CPA3	0.0001828617
PTGS2	CPA3	0.0002444373
ATP7B	RBP4	0.0001126888
APOA1	RBP4	0.0007825857
LZTR1	RBP4	4.32808e-05
SLC9A1	RBP4	3.426196e-05
APOH	RBP4	0.000595473
ITGB3	RBP4	0.0006267579
APCS	RBP4	4.482883e-05
SERPING1	RBP4	0.00030795795
ITIH1	RBP4	0.0006329728
MAOA	RBP4	0.0001019574
CEACAM6	RBP4	0.0007256096
HRG	RBP4	0.0006995205
AHSG	RBP4	0.0006273163
C9	RBP4	0.0003246234
PRKAR2B	RBP4	0.0005304658
SDC1	RBP4	6.648929e-05
THBS1	FN1	0.0004466601
IFITM2	FN1	0.0001912237
ENG	FN1	0.0001983567
APOA1	FN1	0.0033460715
S100A2	FN1	0.0002683819
PCOLCE	FN1	0.0006190608
CTSB	FN1	6.748026e-05
LZTR1	FN1	1.592148e-05
GPER1	FN1	0.00019188703
TAGLN2	FN1	0.0004203815
APOH	FN1	0.0003153353
CD59	FN1	0.00015208
ITGB3	FN1	0.00017657284
APCS	FN1	0.00020193157
SERPING1	FN1	0.000462612
PPBP	FN1	0.0001698618
ITIH1	FN1	0.0003084263
FLNA	FN1	0.0007325167
VCAM1	FN1	0.0002663469
ALOX5AP	FN1	8.932731e-06
FBN1	FN1	0.000760653242
GGH	FN1	0.0004375787
HRG	FN1	1.997862e-05
RXRB	FN1	2.478546e-05
AHSG	FN1	0.00077530379
C9	FN1	0.0001615651
AP2M1	FN1	0.0004203815
KCNJ2	FN1	0.00018684394
SDC1	FN1	0.000355342
RBP4	FN1	0.0001452555
FUT1	COMP	0.0001834773
CD59	COMP	0.0006068283
SERPING1	COMP	0.0004426161
FLNA	COMP	0.0001910113
VCAM1	COMP	0.0001255883
FBN1	COMP	0.0008415159
AP2M1	COMP	5.132183e-05
KCNJ2	COMP	0.001205557
SDC1	COMP	0.0004133409
FN1	COMP	0.00062786973
THBS1	LOX	0.0005024357
IFITM2	LOX	0.0002797109
ENG	LOX	3.81899e-05
APOA1	LOX	0.0003684526
PCOLCE	LOX	0.0001684413
ITGB3	LOX	0.0003078974
APCS	LOX	0.0003264534
PPBP	LOX	0.0001246714
FLNA	LOX	0.0002785378
MAOA	LOX	0.0006651378
LCN2	LOX	0.0001281534
IL1RN	LOX	0.0003007785
FBN1	LOX	0.0005775307
AHSG	LOX	0.0006455554
PRKAR2B	LOX	2.164029e-05
PTGS2	LOX	0.0004011644
FN1	LOX	0.00056440083
LZTR1	LMOD1	0.0002710862
GAS6	LMOD1	0.0005695228
SLC9A1	LMOD1	3.695733e-05
APCS	LMOD1	7.437581e-05
SERPING1	LMOD1	0.0003424191
FLNA	LMOD1	0.0008415936
FBN1	LMOD1	0.0001071758
C9	LMOD1	0.000144806
TNF	LMOD1	0.0001838459
CPA3	LMOD1	0.000202597
FN1	LMOD1	1.544128e-05
ADCY6	DAAM2	4.818607e-05
APCS	DAAM2	0.0001121425
SERPING1	DAAM2	0.000143832
ITIH1	DAAM2	7.786128e-05
FLNA	DAAM2	0.0001469081
VCAM1	DAAM2	0.0002580116
ACTR1B	DAAM2	0.000117869
PRKAR2B	DAAM2	0.0003484359
KCNJ2	DAAM2	0.0001061878
CPA3	DAAM2	0.0006167026
LMOD1	DAAM2	0.0002112098
ENG	CHI3L1	9.848302e-05
S100A2	CHI3L1	0.0003088289
PCOLCE	CHI3L1	0.0007180962
CTSB	CHI3L1	0.0004937347
TAGLN2	CHI3L1	0.0003974305
APCS	CHI3L1	0.0003024269
SERPING1	CHI3L1	0.0005292787
PPBP	CHI3L1	0.0003454322
GPX2	CHI3L1	0.0004115502
VCAM1	CHI3L1	0.0001365588
LCN2	CHI3L1	0.0004500488
CEACAM6	CHI3L1	0.000856603
C9	CHI3L1	0.0003050467
KCNJ2	CHI3L1	0.0003896888
PTGS2	CHI3L1	0.0005578097
IFITM2	C4BPA	0.0001883167
OS9	C4BPA	0.0003029755
APOA1	C4BPA	0.0010674927
PCOLCE	C4BPA	5.250595e-05
APOH	C4BPA	0.0012511188
APCS	C4BPA	0.002680194
SERPING1	C4BPA	0.00076384
PPBP	C4BPA	0.0001432406
ITIH1	C4BPA	0.0014151008
MAOA	C4BPA	0.0003315635
GPX2	C4BPA	0.0001532233
LCN2	C4BPA	0.0002040189
IL1RN	C4BPA	0.0001726584
FBN1	C4BPA	0.00058049152
GGH	C4BPA	0.0002619943
HRG	C4BPA	0.0005425844
AHSG	C4BPA	0.0015523763
C9	C4BPA	0.000650226
KCNJ2	C4BPA	0.0001386554
SDC1	C4BPA	0.00048621754
RBP4	C4BPA	0.00059095
FN1	C4BPA	0.0002488847
LOX	C4BPA	4.642447e-05
CHI3L1	C4BPA	0.0004609427
THBS1	RNASE2	0.0005548063
CSTA	RNASE2	0.0003998942
CD59	RNASE2	6.677592e-05
APCS	RNASE2	0.0001218815
PPBP	RNASE2	0.0006366509
GRN	RNASE2	0.0002815763
LCN2	RNASE2	0.0004317338
ALOX5AP	RNASE2	0.0006157898
MXD1	RNASE2	0.0003978672
IL1RN	RNASE2	0.0005320039
PTGS2	RNASE2	0.0002977002
CHI3L1	RNASE2	0.0006942276
C4BPA	RNASE2	0.0002313678
CD59	ETFA	9.618444e-05
APCS	ETFA	0.0002565183
CEACAM6	ETFA	0.0003400657
GGH	ETFA	0.0002641964
RBP4	ETFA	8.363262e-05
OS9	CSNK2B	0.0001400049
H3F3A	CSNK2B	0.0001418898
CTSB	CSNK2B	8.039929e-05
LZTR1	CSNK2B	0.0001172885
TAGLN2	CSNK2B	0.0001484357
CD59	CSNK2B	0.000182212
VCAM1	CSNK2B	0.0005921452
ACTR1B	CSNK2B	1.921965e-05
RXRB	CSNK2B	0.0005108128
AP2M1	CSNK2B	0.0001868916
SKIV2L	CSNK2B	0.0004011618
ITPA	CSNK2B	0.0002508927
FN1	CSNK2B	0.0004203815
THBS1	CSF3R	7.483667e-05
ENG	CSF3R	0.0004498253
H3F3A	CSF3R	2.500998e-05
CTSB	CSF3R	2.020779e-05
LZTR1	CSF3R	0.0004197087
CSTA	CSF3R	7.722026e-05
ITGB3	CSF3R	0.0002851055
SERPING1	CSF3R	0.000119886
PPBP	CSF3R	0.0003949361
GRN	CSF3R	0.0002910606
VCAM1	CSF3R	0.000927269
ALOX5AP	CSF3R	0.0003367111
IL1RN	CSF3R	0.0004998145
AHSG	CSF3R	0.0002364509
PTGS2	CSF3R	0.0003312386
SDC1	CSF3R	1.945982e-05
CPA3	CSF3R	0.0002348445
FN1	CSF3R	8.138811e-06
CHI3L1	CSF3R	0.0011180527
RNASE2	CSF3R	0.0004470184
FUT1	NTRK1	0.0001852639
S100A2	NTRK1	0.0002142897
LZTR1	NTRK1	0.000306631
FLNA	NTRK1	0.0009839729
GRN	NTRK1	0.0009839729
GGH	NTRK1	0.0009839729
C9	NTRK1	0.0004520351
SKIV2L	NTRK1	0.0009839729
LMOD1	NTRK1	0.0002467699
ETFA	NTRK1	0.0009839729
CSNK2B	NTRK1	0.0009839729
LZTR1	EDC4	0.0002402029
GAS6	EDC4	0.0003426286
FLNA	EDC4	0.0002447417
VCAM1	EDC4	3.494999e-05
FBN1	EDC4	2.69657e-05
AP2M1	EDC4	0.0008143362
SKIV2L	EDC4	0.0002711868
ITPA	EDC4	0.0005444688
FN1	EDC4	1.77015e-05
C4BPA	EDC4	0.0001126605
CSF3R	EDC4	0.00042657162
NTRK1	EDC4	0.0009839729
H3F3A	RNF2	0.0006589237
SLC9A1	RNF2	2.580401e-05
ITIH1	RNF2	3.586649e-05
FBN1	RNF2	1.642372e-05
GGH	RNF2	0.000483011
AHSG	RNF2	0.000148846
LOX	RNF2	2.261427e-05
RNASE2	RNF2	6.518276e-05
CSNK2B	RNF2	0.002472088
THBS1	SUN2	0.0002590829
IFITM2	SUN2	0.0002971089
ENG	SUN2	0.0003457141
H3F3A	SUN2	0.000213412
GAS6	SUN2	0.000208781
GPER1	SUN2	0.0002651085
CD59	SUN2	0.0002172304
SERPING1	SUN2	0.0003279357
FLNA	SUN2	0.0001831407
ALOX5AP	SUN2	0.0006078063
ACTR1B	SUN2	0.0001873751
AP2M1	SUN2	0.0001384501
PTGS2	SUN2	0.0002880317
RBP4	SUN2	7.289433e-05
LMOD1	SUN2	7.862888e-05
DAAM2	SUN2	0.0003069342
NTRK1	SUN2	0.0009839729
IFITM2	ISG15	0.0005078406
FLNA	ISG15	0.001118135
GRN	ISG15	0.000346686
LCN2	ISG15	0.0004476821
IL1RN	ISG15	0.0004025872
RXRB	ISG15	8.242497e-05
PRKAR2B	ISG15	3.430933e-05
SDC1	ISG15	4.187191e-05
NTRK1	ISG15	7.823239e-05
FUT1	C5	0.0008185799
ADCY6	C5	0.00036043564
APOA1	C5	0.0009702523
PCOLCE	C5	0.0001130019
CSTA	C5	0.0002222845
APOH	C5	0.0010979157
APCS	C5	0.0011692701
SERPING1	C5	0.0001817466
ITIH1	C5	0.0014729358
MAOA	C5	0.000518498
GPX2	C5	0.0002275528
ALOX5AP	C5	0.0005954383
GGH	C5	0.0001948381
HRG	C5	0.00169769784
RXRB	C5	5.896871e-05
AHSG	C5	0.00122131361
C9	C5	0.0001615105
PRKAR2B	C5	0.0003369669
KCNJ2	C5	0.0002814577
SDC1	C5	0.0001292562
RBP4	C5	0.0006056464
LMOD1	C5	3.673736e-05
C4BPA	C5	0.00022945289
ETFA	C5	0.0001698604
SUN2	C5	0.0001896428
CTSB	AES	0.0005555785
GAS6	AES	0.000418314
ITGB3	AES	0.0002589446
FBN1	AES	7.284196e-05
ACTR1B	AES	0.0012563157
C9	AES	0.0002987497
AP2M1	AES	0.0002698848
PRKAR2B	AES	9.368007e-05
CSNK2B	AES	0.0001458079
SUN2	AES	0.0003749159
IFITM2	GPX1	0.0001860245
OS9	GPX1	0.0001872915
ADCY6	GPX1	0.0003283088
ENG	GPX1	0.0002784665
CTSB	GPX1	0.0007045257
CSTA	GPX1	8.61511e-05
GPER1	GPX1	6.973845e-05
TAGLN2	GPX1	0.0003269447
CD59	GPX1	0.0002498129
SERPING1	GPX1	0.0010637355
PPBP	GPX1	0.0002021488
FLNA	GPX1	0.0001908974
GRN	GPX1	0.0001816294
VCAM1	GPX1	0.0008658248
AP2M1	GPX1	0.0001735676
PRKAR2B	GPX1	0.0003288214
PTGS2	GPX1	0.0007107017
ITPA	GPX1	0.000453445
FN1	GPX1	7.255072e-05
CSNK2B	GPX1	7.639138e-05
CSF3R	GPX1	0.0005209039
SUN2	GPX1	0.0003479936
CTSB	MOAP1	2.79222e-05
IGFBP2	MOAP1	0.0004064176
VCAM1	MOAP1	2.220387e-05
ACTR1B	MOAP1	0.0004012569
RXRB	MOAP1	0.0004268446
AP2M1	MOAP1	6.997404e-05
PTGS2	MOAP1	0.0001668629
FN1	MOAP1	1.124583e-05
SUN2	MOAP1	0.0001920794
IFITM2	IL2RG	0.0002839576
CTSB	IL2RG	0.0001009804
IGFBP2	IL2RG	0.0003270674
FLNA	IL2RG	0.0001215109
GRN	IL2RG	9.891035e-05
VCAM1	IL2RG	0.0002219695
ALOX5AP	IL2RG	0.0002488381
RXRB	IL2RG	0.0003604653
TNF	IL2RG	0.0002826807
ITPA	IL2RG	8.079746e-05
CPA3	IL2RG	0.0004566312
CSF3R	IL2RG	0.0003803203
SUN2	IL2RG	9.55579e-05
AES	IL2RG	0.0003255863
GAS6	HTT	0.0005600836
GPER1	HTT	0.0003669077
CD59	HTT	0.0008018488
APCS	HTT	2.06466e-05
VCAM1	HTT	1.499411e-05
IL1RN	HTT	2.343507e-05
PTGS2	HTT	1.563231e-05
SKIV2L	HTT	0.0002525843
FN1	HTT	7.594233e-06
COMP	HTT	0.00023693886
CHI3L1	HTT	4.1078e-05
CSNK2B	HTT	0.0002380617
CSF3R	HTT	1.173712e-05
EDC4	HTT	0.0004912204
C5	HTT	1.806793e-05
GPX1	HTT	0.0002911356
IFITM2	CD37	0.0002653219
LZTR1	CD37	8.646124e-05
SERPING1	CD37	6.384631e-05
FLNA	CD37	0.0001827691
GRN	CD37	0.0001954872
VCAM1	CD37	8.438847e-05
ALOX5AP	CD37	0.0004970754
FBN1	CD37	4.356351e-05
ACTR1B	CD37	0.0003585917
RXRB	CD37	0.0004617944
AP2M1	CD37	0.0002344598
TNF	CD37	0.0003660238
FN1	CD37	0.0004508928
CHI3L1	CD37	0.0001489179
RNASE2	CD37	0.0001409915
CSF3R	CD37	0.00053493402
SUN2	CD37	0.0001368704
AES	CD37	0.0001403222
GPX1	CD37	0.0001089341
IL2RG	CD37	0.0004289655
ATP7B	MS4A1	0.0005444354
GPER1	MS4A1	0.0004183245
PPBP	MS4A1	0.0006166151
VCAM1	MS4A1	0.0005269589
ALOX5AP	MS4A1	0.0001441966
TNF	MS4A1	0.0002102843
CPA3	MS4A1	0.0003129553
FN1	MS4A1	1.726438e-05
C4BPA	MS4A1	0.0004692098
RNASE2	MS4A1	0.0002471305
NTRK1	MS4A1	7.712456e-05
AES	MS4A1	7.488378e-05
IL2RG	MS4A1	0.0001105515
CD37	MS4A1	0.0006329328
ENG	SELL	0.001291003
IGFBP2	SELL	5.669774e-05
CD59	SELL	5.729107e-05
APCS	SELL	0.000137521
SERPING1	SELL	0.0001870988
PPBP	SELL	0.0005312875
ITIH1	SELL	0.0003721651
ALOX5AP	SELL	0.0013872424
CPA3	SELL	0.0005453855
C4BPA	SELL	0.0001990615
RNASE2	SELL	0.0001730678
ISG15	SELL	8.061914e-05
C5	SELL	3.900412e-05
IL2RG	SELL	0.0004133008
CD37	SELL	0.0005383798
MS4A1	SELL	0.0004516165
APOA1	ITIH2	0.0011288635
GAS6	ITIH2	6.297312e-05
SLC9A1	ITIH2	0.0003022712
APOH	ITIH2	0.0012917302
APCS	ITIH2	0.0012018138
SERPING1	ITIH2	9.560196e-05
ITIH1	ITIH2	0.0014612516
FBN1	ITIH2	0.0001683641
HRG	ITIH2	0.0011894004
AHSG	ITIH2	0.001398656
C9	ITIH2	0.0001775634
TNF	ITIH2	8.974209e-05
RBP4	ITIH2	0.0004385849
FN1	ITIH2	0.000485296
LOX	ITIH2	0.0003275719
CHI3L1	ITIH2	0.0008344786
C4BPA	ITIH2	0.0006492441
C5	ITIH2	0.0011963238
OS9	EGFR	0.0009893703
PPP1R14B	EGFR	4.765643e-05
S100A2	EGFR	0.0002494654
CSTA	EGFR	0.0003737307
SLC9A1	EGFR	1.734974e-05
CD59	EGFR	0.00068636284
MAOA	EGFR	0.00034184511
GRN	EGFR	0.001165768
VCAM1	EGFR	1.431241e-05
MXD1	EGFR	0.0007532608
FBN1	EGFR	0.00072918745
HRG	EGFR	2.75016e-05
AHSG	EGFR	1.640876e-05
AP2M1	EGFR	0.0007305014
PTGS2	EGFR	1.492159e-05
SKIV2L	EGFR	0.0014231442
ITPA	EGFR	0.001165768
CPA3	EGFR	6.221924e-05
FN1	EGFR	1.2448293e-05
LMOD1	EGFR	2.125572e-05
CSNK2B	EGFR	0.0002523724
CSF3R	EGFR	0.0003273079
NTRK1	EGFR	0.00101635592
HTT	EGFR	1.5816398e-05
ITIH2	EGFR	0.0007305014
THBS1	SMTN	0.0004082092
ATP7B	SMTN	0.0005775351
ENG	SMTN	0.0003231237
PCOLCE	SMTN	0.0003244451
GAS6	SMTN	0.0001595811
